Date,Time,Activity,Confidence,Activity
11/25/2017,2:11 PM,Still,1,0
11/25/2017,2:11 PM,Still,1,0
11/25/2017,2:11 PM,Still,1,0
11/25/2017,2:12 PM,Still,0.65,0
11/25/2017,2:12 PM,Still,0.54,0
11/25/2017,2:12 PM,Still,0.87,0
11/25/2017,2:12 PM,Still,0.81,0
11/25/2017,2:12 PM,Still,0.47,0
11/25/2017,2:12 PM,Still,0.46,0
11/25/2017,2:12 PM,Still,0.54,0
11/25/2017,2:13 PM,Still,0.52,0
11/25/2017,2:13 PM,Still,0.72,0
11/25/2017,2:13 PM,Still,0.78,0
11/25/2017,2:13 PM,Still,0.54,0
11/25/2017,2:13 PM,Still,0.73,0
11/25/2017,2:13 PM,Still,0.73,0
11/25/2017,2:13 PM,Still,0.78,0
11/25/2017,2:13 PM,Still,0.41,0
11/25/2017,2:14 PM,Still,0.79,0
11/25/2017,2:14 PM,Still,0.49,0
11/25/2017,2:14 PM,Still,0.54,0
11/25/2017,2:15 PM,Still,0.67,0
11/25/2017,2:15 PM,Still,0.55,0
11/25/2017,2:15 PM,Still,0.84,0
11/25/2017,2:15 PM,Still,0.63,0
11/25/2017,2:15 PM,Still,1,0
11/25/2017,2:15 PM,Still,1,0
11/25/2017,2:15 PM,Still,0.78,0
11/25/2017,2:15 PM,Still,1,0
11/25/2017,2:15 PM,Still,1,0
11/25/2017,2:15 PM,Still,0.61,0
11/25/2017,2:16 PM,Tilting,1,1
11/25/2017,2:17 PM,Tilting,1,1
11/25/2017,2:18 PM,Tilting,1,1
11/25/2017,2:19 PM,Still,0.41,0
11/25/2017,2:20 PM,Tilting,1,1
11/25/2017,2:20 PM,Tilting,1,1
11/25/2017,2:20 PM,Still,1,0
11/25/2017,2:20 PM,Still,0.55,0
11/25/2017,2:21 PM,Tilting,1,1
11/25/2017,2:21 PM,Tilting,1,1
11/25/2017,2:22 PM,Still,0.47,0
11/25/2017,2:23 PM,Still,0.42,0
11/25/2017,2:23 PM,Still,0.99,0
11/25/2017,2:23 PM,Still,0.85,0
11/25/2017,2:23 PM,Still,0.86,0
11/25/2017,2:24 PM,Tilting,1,1
11/25/2017,2:24 PM,Tilting,1,1
11/25/2017,2:24 PM,On foot,0.45,4
11/25/2017,2:24 PM,Walking,0.45,5
11/25/2017,2:24 PM,On foot,0.86,4
11/25/2017,2:24 PM,Walking,0.86,5
11/25/2017,2:24 PM,On foot,0.45,4
11/25/2017,2:24 PM,Walking,0.45,5
11/25/2017,2:26 PM,Still,0.41,0
11/25/2017,2:26 PM,Still,0.81,0
11/25/2017,2:27 PM,Still,0.88,0
11/25/2017,2:27 PM,Still,1,0
11/25/2017,2:27 PM,Still,1,0
11/25/2017,2:27 PM,Still,0.58,0
11/25/2017,2:27 PM,Still,0.82,0
11/25/2017,2:27 PM,Still,1,0
11/25/2017,2:27 PM,Still,0.76,0
11/25/2017,2:27 PM,Still,0.58,0
11/25/2017,2:27 PM,Still,0.98,0
11/25/2017,2:27 PM,Still,0.71,0
11/25/2017,2:27 PM,Still,1,0
11/25/2017,2:27 PM,Still,0.82,0
11/25/2017,2:27 PM,Still,0.67,0
11/25/2017,2:27 PM,Still,0.69,0
11/25/2017,2:28 PM,Still,0.47,0
11/25/2017,2:28 PM,Tilting,1,1
11/25/2017,2:29 PM,Still,0.81,0
11/25/2017,2:29 PM,Still,0.64,0
11/25/2017,2:29 PM,Still,0.63,0
11/25/2017,2:29 PM,Still,0.63,0
11/25/2017,2:29 PM,Still,0.57,0
11/25/2017,2:29 PM,Still,0.67,0
11/25/2017,2:29 PM,Still,0.73,0
11/25/2017,2:29 PM,Still,0.48,0
11/25/2017,2:29 PM,Still,0.49,0
11/25/2017,2:29 PM,Still,0.51,0
11/25/2017,2:29 PM,Still,0.79,0
11/25/2017,2:29 PM,Still,0.84,0
11/25/2017,2:29 PM,Still,0.6,0
11/25/2017,2:29 PM,Still,0.83,0
11/25/2017,2:30 PM,Still,0.51,0
11/25/2017,2:30 PM,Still,0.55,0
11/25/2017,2:30 PM,Still,0.75,0
11/25/2017,2:30 PM,Still,0.48,0
11/25/2017,2:30 PM,Still,0.51,0
11/25/2017,2:30 PM,Still,0.77,0
11/25/2017,2:30 PM,Still,1,0
11/25/2017,2:30 PM,Still,0.6,0
11/25/2017,2:31 PM,Still,0.68,0
11/25/2017,2:31 PM,Still,0.53,0
11/25/2017,2:32 PM,Still,1,0
11/25/2017,2:32 PM,Still,0.61,0
11/25/2017,2:32 PM,Still,1,0
11/25/2017,2:32 PM,Still,1,0
11/25/2017,2:32 PM,Tilting,1,1
11/25/2017,2:33 PM,Still,0.56,0
11/25/2017,2:33 PM,Still,0.5,0
11/25/2017,2:33 PM,Still,0.57,0
11/25/2017,2:33 PM,Still,0.6,0
11/25/2017,2:33 PM,Still,0.47,0
11/25/2017,2:33 PM,Still,0.69,0
11/25/2017,2:33 PM,Still,0.49,0
11/25/2017,2:33 PM,Still,0.52,0
11/25/2017,2:33 PM,Still,0.63,0
11/25/2017,2:33 PM,Still,0.54,0
11/25/2017,2:33 PM,Still,0.58,0
11/25/2017,2:34 PM,Still,0.64,0
11/25/2017,2:34 PM,Still,0.61,0
11/25/2017,2:34 PM,Still,0.56,0
11/25/2017,2:34 PM,Still,0.5,0
11/25/2017,2:35 PM,Still,0.62,0
11/25/2017,2:35 PM,Still,0.47,0
11/25/2017,2:35 PM,Still,0.44,0
11/25/2017,2:36 PM,Still,0.71,0
11/25/2017,2:36 PM,Still,0.53,0
11/25/2017,2:37 PM,Tilting,1,1
11/25/2017,2:37 PM,Still,0.42,0
11/25/2017,2:37 PM,Still,0.48,0
11/25/2017,2:37 PM,Still,0.66,0
11/25/2017,2:37 PM,Still,0.51,0
11/25/2017,2:37 PM,Still,0.73,0
11/25/2017,2:37 PM,Still,0.64,0
11/25/2017,2:38 PM,Still,0.7,0
11/25/2017,2:38 PM,Still,0.52,0
11/25/2017,2:38 PM,Still,0.61,0
11/25/2017,2:38 PM,Still,0.63,0
11/25/2017,2:38 PM,Still,0.56,0
11/25/2017,2:38 PM,Still,0.56,0
11/25/2017,2:38 PM,Still,0.67,0
11/25/2017,2:38 PM,Still,0.68,0
11/25/2017,2:38 PM,Still,0.56,0
11/25/2017,2:38 PM,Still,0.72,0
11/25/2017,2:39 PM,Still,0.68,0
11/25/2017,2:39 PM,Still,0.74,0
11/25/2017,2:39 PM,Still,0.45,0
11/25/2017,2:39 PM,Still,0.63,0
11/25/2017,2:39 PM,Still,0.64,0
11/25/2017,2:39 PM,Still,0.46,0
11/25/2017,2:40 PM,Tilting,1,1
11/25/2017,2:40 PM,On foot,0.87,4
11/25/2017,2:40 PM,Walking,0.87,5
11/25/2017,2:41 PM,On foot,0.82,4
11/25/2017,2:41 PM,Walking,0.82,5
11/25/2017,2:41 PM,On foot,0.8,4
11/25/2017,2:41 PM,Walking,0.8,5
11/25/2017,2:42 PM,On foot,0.53,4
11/25/2017,2:42 PM,Walking,0.53,5
11/25/2017,2:42 PM,Still,0.88,0
11/25/2017,2:42 PM,Still,1,0
11/25/2017,2:42 PM,Still,1,0
11/25/2017,2:42 PM,Still,1,0
11/25/2017,2:42 PM,Still,0.84,0
11/25/2017,2:43 PM,Tilting,1,1
11/25/2017,2:43 PM,Still,0.43,0
11/25/2017,2:44 PM,Tilting,1,1
11/25/2017,2:45 PM,Still,0.47,0
11/25/2017,2:45 PM,Still,0.66,0
11/25/2017,2:45 PM,Still,0.72,0
11/25/2017,2:45 PM,Still,0.51,0
11/25/2017,2:45 PM,Still,0.41,0
11/25/2017,2:46 PM,Still,0.41,0
11/25/2017,2:48 PM,Still,0.54,0
11/25/2017,2:48 PM,Still,0.53,0
11/25/2017,2:49 PM,Still,0.56,0
11/25/2017,2:49 PM,Still,0.63,0
11/25/2017,2:50 PM,Still,0.78,0
11/25/2017,2:50 PM,Still,0.73,0
11/25/2017,2:50 PM,Still,0.55,0
11/25/2017,2:51 PM,Still,0.48,0
11/25/2017,2:51 PM,Still,0.43,0
11/25/2017,2:51 PM,Still,0.83,0
11/25/2017,2:51 PM,Still,0.9,0
11/25/2017,2:51 PM,Still,1,0
11/25/2017,2:52 PM,Still,0.44,0
11/25/2017,2:52 PM,Still,0.54,0
11/25/2017,2:52 PM,Still,0.93,0
11/25/2017,2:52 PM,Still,0.56,0
11/25/2017,2:52 PM,Still,1,0
11/25/2017,2:53 PM,Still,0.7,0
11/25/2017,2:53 PM,Still,0.56,0
11/25/2017,2:53 PM,Still,1,0
11/25/2017,2:53 PM,Still,0.61,0
11/25/2017,2:53 PM,Still,0.51,0
11/25/2017,2:53 PM,Still,0.56,0
11/25/2017,2:53 PM,Still,1,0
11/25/2017,2:53 PM,Still,0.68,0
11/25/2017,2:54 PM,Still,0.47,0
11/25/2017,2:54 PM,Still,0.78,0
11/25/2017,2:54 PM,Still,0.57,0
11/25/2017,2:54 PM,Still,0.69,0
11/25/2017,2:54 PM,Still,1,0
11/25/2017,2:54 PM,Still,1,0
11/25/2017,2:54 PM,Still,0.72,0
11/25/2017,2:54 PM,Still,1,0
11/25/2017,2:54 PM,Still,0.74,0
11/25/2017,2:54 PM,Still,0.73,0
11/25/2017,2:55 PM,Still,0.5,0
11/25/2017,2:55 PM,Still,0.44,0
11/25/2017,2:56 PM,Still,0.68,0
11/25/2017,2:56 PM,Still,0.72,0
11/25/2017,2:56 PM,Still,0.41,0
11/25/2017,2:56 PM,Still,0.59,0
11/25/2017,2:57 PM,Still,0.65,0
11/25/2017,2:57 PM,Still,0.55,0
11/25/2017,2:57 PM,Still,0.66,0
11/25/2017,2:57 PM,Still,0.62,0
11/25/2017,2:57 PM,Still,0.72,0
11/25/2017,2:57 PM,Still,0.71,0
11/25/2017,2:57 PM,Still,0.84,0
11/25/2017,2:57 PM,Still,0.45,0
11/25/2017,2:57 PM,Still,1,0
11/25/2017,2:58 PM,Still,0.76,0
11/25/2017,2:58 PM,Still,0.6,0
11/25/2017,2:58 PM,Still,0.47,0
11/25/2017,2:58 PM,Still,0.73,0
11/25/2017,2:58 PM,Still,0.68,0
11/25/2017,2:58 PM,Still,0.86,0
11/25/2017,2:58 PM,Still,1,0
11/25/2017,2:58 PM,Still,0.81,0
11/25/2017,2:58 PM,Still,0.86,0
11/25/2017,2:58 PM,Still,0.82,0
11/25/2017,2:58 PM,Still,0.83,0
11/25/2017,2:58 PM,Still,0.9,0
11/25/2017,2:58 PM,Still,0.77,0
11/25/2017,2:59 PM,Still,0.74,0
11/25/2017,2:59 PM,Still,1,0
11/25/2017,2:59 PM,Still,0.83,0
11/25/2017,2:59 PM,Still,0.67,0
11/25/2017,2:59 PM,Still,0.74,0
11/25/2017,2:59 PM,Still,0.44,0
11/25/2017,2:59 PM,Still,0.63,0
11/25/2017,2:59 PM,Still,0.5,0
11/25/2017,3:00 PM,Still,0.5,0
11/25/2017,3:00 PM,Still,0.7,0
11/25/2017,3:00 PM,Still,0.66,0
11/25/2017,3:00 PM,Still,0.58,0
11/25/2017,3:01 PM,Still,0.55,0
11/25/2017,3:01 PM,Still,0.52,0
11/25/2017,3:01 PM,Still,0.59,0
11/25/2017,3:01 PM,Still,0.59,0
11/25/2017,3:01 PM,Still,0.74,0
11/25/2017,3:01 PM,Still,0.6,0
11/25/2017,3:01 PM,Still,0.77,0
11/25/2017,3:01 PM,Still,0.76,0
11/25/2017,3:01 PM,Still,0.76,0
11/25/2017,3:01 PM,Still,0.68,0
11/25/2017,3:02 PM,Still,0.62,0
11/25/2017,3:02 PM,Still,0.56,0
11/25/2017,3:02 PM,Still,0.56,0
11/25/2017,3:02 PM,Still,0.67,0
11/25/2017,3:02 PM,Still,0.65,0
11/25/2017,3:02 PM,Still,0.74,0
11/25/2017,3:02 PM,Still,0.74,0
11/25/2017,3:02 PM,Still,0.64,0
11/25/2017,3:02 PM,Still,0.43,0
11/25/2017,3:02 PM,Still,0.51,0
11/25/2017,3:03 PM,Still,0.77,0
11/25/2017,3:03 PM,Still,0.63,0
11/25/2017,3:03 PM,Still,0.61,0
11/25/2017,3:03 PM,Still,0.52,0
11/25/2017,3:03 PM,Still,0.71,0
11/25/2017,3:03 PM,Still,0.69,0
11/25/2017,3:03 PM,Still,0.63,0
11/25/2017,3:03 PM,Still,0.67,0
11/25/2017,3:03 PM,Still,0.57,0
11/25/2017,3:03 PM,Still,0.72,0
11/25/2017,3:03 PM,Still,0.78,0
11/25/2017,3:03 PM,Still,1,0
11/25/2017,3:03 PM,Still,0.54,0
11/25/2017,3:04 PM,Still,0.82,0
11/25/2017,3:04 PM,Still,0.73,0
11/25/2017,3:04 PM,Still,0.56,0
11/25/2017,3:04 PM,Still,0.72,0
11/25/2017,3:04 PM,Still,0.67,0
11/25/2017,3:04 PM,Still,0.81,0
11/25/2017,3:04 PM,Still,1,0
11/25/2017,3:04 PM,Still,1,0
11/25/2017,3:04 PM,Still,1,0
11/25/2017,3:04 PM,Still,0.42,0
11/25/2017,3:04 PM,Still,0.68,0
11/25/2017,3:04 PM,Still,0.62,0
11/25/2017,3:04 PM,Still,0.72,0
11/25/2017,3:05 PM,Still,0.64,0
11/25/2017,3:05 PM,Still,0.72,0
11/25/2017,3:05 PM,Still,0.61,0
11/25/2017,3:05 PM,Still,0.7,0
11/25/2017,3:05 PM,Still,0.71,0
11/25/2017,3:05 PM,Still,0.68,0
11/25/2017,3:05 PM,Still,0.74,0
11/25/2017,3:05 PM,Still,1,0
11/25/2017,3:05 PM,Still,0.66,0
11/25/2017,3:05 PM,Still,0.68,0
11/25/2017,3:05 PM,Still,0.65,0
11/25/2017,3:05 PM,Still,0.68,0
11/25/2017,3:05 PM,Still,0.75,0
11/25/2017,3:05 PM,Still,0.64,0
11/25/2017,3:06 PM,Still,0.62,0
11/25/2017,3:06 PM,Tilting,1,1
11/25/2017,3:06 PM,Still,0.84,0
11/25/2017,3:06 PM,Still,1,0
11/25/2017,3:06 PM,Still,1,0
11/25/2017,3:07 PM,Still,0.52,0
11/25/2017,3:07 PM,Still,0.49,0
11/25/2017,3:07 PM,Still,0.54,0
11/25/2017,3:07 PM,Still,0.55,0
11/25/2017,3:07 PM,Still,0.74,0
11/25/2017,3:07 PM,Still,0.47,0
11/25/2017,3:08 PM,Still,0.55,0
11/25/2017,3:08 PM,Still,1,0
11/25/2017,3:08 PM,Still,1,0
11/25/2017,3:08 PM,Still,1,0
11/25/2017,3:08 PM,Still,0.72,0
11/25/2017,3:08 PM,Still,1,0
11/25/2017,3:09 PM,Still,1,0
11/25/2017,3:09 PM,Still,1,0
11/25/2017,3:09 PM,Still,0.81,0
11/25/2017,3:09 PM,Still,1,0
11/25/2017,3:09 PM,Still,0.8,0
11/25/2017,3:09 PM,Still,1,0
11/25/2017,3:09 PM,Still,1,0
11/25/2017,3:09 PM,Still,0.73,0
11/25/2017,3:09 PM,Still,1,0
11/25/2017,3:09 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,0.69,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:10 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,0.76,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:11 PM,Still,1,0
11/25/2017,3:12 PM,Still,1,0
11/25/2017,3:12 PM,Still,1,0
11/25/2017,3:12 PM,Still,1,0
11/25/2017,3:12 PM,Still,1,0
11/25/2017,3:12 PM,Still,0.71,0
11/25/2017,3:12 PM,Still,1,0
11/25/2017,3:12 PM,Still,1,0
11/25/2017,3:12 PM,Still,1,0
11/25/2017,3:12 PM,Still,0.75,0
11/25/2017,3:12 PM,Still,0.48,0
11/25/2017,3:12 PM,Tilting,1,1
11/25/2017,3:13 PM,Tilting,1,1
11/25/2017,3:13 PM,Still,0.78,0
11/25/2017,3:13 PM,Still,1,0
11/25/2017,3:13 PM,Still,1,0
11/25/2017,3:14 PM,Still,1,0
11/25/2017,3:14 PM,Still,1,0
11/25/2017,3:14 PM,Still,0.64,0
11/25/2017,3:14 PM,Still,1,0
11/25/2017,3:14 PM,Still,0.69,0
11/25/2017,3:14 PM,Still,0.7,0
11/25/2017,3:14 PM,Still,0.63,0
11/25/2017,3:14 PM,Still,0.71,0
11/25/2017,3:14 PM,Still,1,0
11/25/2017,3:14 PM,Still,1,0
11/25/2017,3:14 PM,Still,0.56,0
11/25/2017,3:14 PM,Tilting,1,1
11/25/2017,3:14 PM,Still,0.64,0
11/25/2017,3:14 PM,Still,1,0
11/25/2017,3:14 PM,Still,1,0
11/25/2017,3:15 PM,Still,1,0
11/25/2017,3:15 PM,Still,0.67,0
11/25/2017,3:15 PM,Still,1,0
11/25/2017,3:15 PM,Still,0.72,0
11/25/2017,3:15 PM,Still,1,0
11/25/2017,3:15 PM,Still,0.75,0
11/25/2017,3:15 PM,Still,1,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,0.55,0
11/25/2017,3:16 PM,Still,0.55,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,1,0
11/25/2017,3:16 PM,Still,0.53,0
11/25/2017,3:17 PM,Tilting,1,1
11/25/2017,3:17 PM,Still,0.46,0
11/25/2017,3:17 PM,Still,0.66,0
11/25/2017,3:18 PM,Tilting,1,1
11/25/2017,3:18 PM,Tilting,1,1
11/25/2017,3:19 PM,Tilting,1,1
11/25/2017,3:19 PM,Still,0.43,0
11/25/2017,3:19 PM,Still,0.43,0
11/25/2017,3:19 PM,Still,1,0
11/25/2017,3:19 PM,Still,0.41,0
11/25/2017,3:19 PM,Still,0.87,0
11/25/2017,3:20 PM,Still,0.75,0
11/25/2017,3:20 PM,Still,0.43,0
11/25/2017,3:20 PM,Still,0.43,0
11/25/2017,3:20 PM,Still,0.56,0
11/25/2017,3:20 PM,Tilting,1,1
11/25/2017,3:21 PM,Still,0.53,0
11/25/2017,3:21 PM,Still,0.41,0
11/25/2017,3:21 PM,Still,0.66,0
11/25/2017,3:21 PM,Still,0.64,0
11/25/2017,3:21 PM,Still,0.65,0
11/25/2017,3:22 PM,Still,0.58,0
11/25/2017,3:22 PM,Still,0.8,0
11/25/2017,3:23 PM,Still,0.51,0
11/25/2017,3:24 PM,Still,0.52,0
11/25/2017,3:25 PM,Tilting,1,1
11/25/2017,3:25 PM,Still,0.52,0
11/25/2017,3:26 PM,Still,1,0
11/25/2017,3:26 PM,Still,1,0
11/25/2017,3:26 PM,Still,1,0
11/25/2017,3:26 PM,Still,1,0
11/25/2017,3:26 PM,Still,1,0
11/25/2017,3:26 PM,Still,0.55,0
11/25/2017,3:26 PM,Still,1,0
11/25/2017,3:26 PM,Still,1,0
11/25/2017,3:26 PM,Still,0.68,0
11/25/2017,3:26 PM,Still,0.76,0
11/25/2017,3:26 PM,Still,0.69,0
11/25/2017,3:27 PM,Still,0.67,0
11/25/2017,3:27 PM,Still,0.72,0
11/25/2017,3:27 PM,Still,0.58,0
11/25/2017,3:27 PM,Still,1,0
11/25/2017,3:27 PM,Still,0.83,0
11/25/2017,3:27 PM,Still,1,0
11/25/2017,3:27 PM,Still,0.84,0
11/25/2017,3:27 PM,Still,0.82,0
11/25/2017,3:27 PM,Still,1,0
11/25/2017,3:27 PM,Still,1,0
11/25/2017,3:27 PM,Still,1,0
11/25/2017,3:27 PM,Still,0.53,0
11/25/2017,3:27 PM,Still,0.75,0
11/25/2017,3:28 PM,Still,1,0
11/25/2017,3:28 PM,Still,0.57,0
11/25/2017,3:28 PM,Still,0.45,0
11/25/2017,3:28 PM,Still,0.42,0
11/25/2017,3:28 PM,Tilting,1,1
11/25/2017,3:28 PM,Tilting,1,1
11/25/2017,3:29 PM,Tilting,1,1
11/25/2017,3:29 PM,Still,0.45,0
11/25/2017,3:29 PM,Tilting,1,1
11/25/2017,3:29 PM,Still,0.42,0
11/25/2017,3:29 PM,Tilting,1,1
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,1,0
11/25/2017,3:30 PM,Still,0.7,0
11/25/2017,3:30 PM,Still,0.46,0
11/25/2017,3:30 PM,Still,0.42,0
11/25/2017,3:31 PM,Still,0.53,0
11/25/2017,3:32 PM,Still,0.72,0
11/25/2017,3:32 PM,Still,0.77,0
11/25/2017,3:32 PM,Still,0.44,0
11/25/2017,3:32 PM,Still,0.67,0
11/25/2017,3:32 PM,Still,0.77,0
11/25/2017,3:32 PM,Still,0.51,0
11/25/2017,3:32 PM,Still,0.82,0
11/25/2017,3:32 PM,Still,0.69,0
11/25/2017,3:32 PM,Still,1,0
11/25/2017,3:32 PM,Still,0.55,0
11/25/2017,3:32 PM,Still,0.82,0
11/25/2017,3:33 PM,Still,0.74,0
11/25/2017,3:33 PM,Still,1,0
11/25/2017,3:33 PM,Still,0.95,0
11/25/2017,3:33 PM,Still,1,0
11/25/2017,3:33 PM,Still,1,0
11/25/2017,3:33 PM,Still,0.5,0
11/25/2017,3:33 PM,Still,1,0
11/25/2017,3:33 PM,Still,1,0
11/25/2017,3:33 PM,Still,0.81,0
11/25/2017,3:33 PM,Still,0.56,0
11/25/2017,3:33 PM,Tilting,1,1
11/25/2017,3:33 PM,Still,0.52,0
11/25/2017,3:34 PM,Still,0.44,0
11/25/2017,3:34 PM,Still,0.5,0
11/25/2017,3:34 PM,Still,0.41,0
11/25/2017,3:34 PM,Still,0.56,0
11/25/2017,3:34 PM,Still,0.75,0
11/25/2017,3:34 PM,Still,1,0
11/25/2017,3:34 PM,Still,1,0
11/25/2017,3:34 PM,Still,1,0
11/25/2017,3:34 PM,Still,1,0
11/25/2017,3:34 PM,Still,1,0
11/25/2017,3:34 PM,Still,1,0
11/25/2017,3:34 PM,Still,0.76,0
11/25/2017,3:34 PM,Still,1,0
11/25/2017,3:34 PM,Still,0.8,0
11/25/2017,3:35 PM,Still,0.68,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,0.68,0
11/25/2017,3:35 PM,Still,0.88,0
11/25/2017,3:35 PM,Still,0.63,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:35 PM,Still,1,0
11/25/2017,3:36 PM,Still,1,0
11/25/2017,3:36 PM,Still,1,0
11/25/2017,3:36 PM,Still,1,0
11/25/2017,3:36 PM,Still,0.73,0
11/25/2017,3:36 PM,Still,0.87,0
11/25/2017,3:36 PM,Still,0.79,0
11/25/2017,3:36 PM,Still,0.53,0
11/25/2017,3:36 PM,Still,0.75,0
11/25/2017,3:36 PM,Still,0.73,0
11/25/2017,3:36 PM,Still,0.85,0
11/25/2017,3:36 PM,Still,0.74,0
11/25/2017,3:37 PM,Tilting,1,1
11/25/2017,3:37 PM,Still,0.55,0
11/25/2017,3:37 PM,Still,1,0
11/25/2017,3:37 PM,Still,1,0
11/25/2017,3:37 PM,Still,0.93,0
11/25/2017,3:37 PM,Tilting,1,1
11/25/2017,3:37 PM,Still,0.78,0
11/25/2017,3:37 PM,Still,0.77,0
11/25/2017,3:37 PM,Still,0.8,0
11/25/2017,3:37 PM,Still,0.75,0
11/25/2017,3:37 PM,Still,0.86,0
11/25/2017,3:37 PM,Still,0.8,0
11/25/2017,3:38 PM,Still,0.73,0
11/25/2017,3:38 PM,Still,0.8,0
11/25/2017,3:38 PM,Still,0.73,0
11/25/2017,3:38 PM,Still,0.71,0
11/25/2017,3:38 PM,Still,1,0
11/25/2017,3:39 PM,Still,1,0
11/25/2017,3:39 PM,Still,1,0
11/25/2017,3:39 PM,Still,1,0
11/25/2017,3:39 PM,Still,0.64,0
11/25/2017,3:39 PM,Still,1,0
11/25/2017,3:39 PM,Still,1,0
11/25/2017,3:39 PM,Still,1,0
11/25/2017,3:39 PM,Still,1,0
11/25/2017,3:39 PM,Still,0.67,0
11/25/2017,3:39 PM,Still,0.55,0
11/25/2017,3:39 PM,Still,0.76,0
11/25/2017,3:40 PM,Tilting,1,1
11/25/2017,3:40 PM,Still,0.7,0
11/25/2017,3:40 PM,Still,0.6,0
11/25/2017,3:40 PM,Still,0.54,0
11/25/2017,3:40 PM,Still,0.69,0
11/25/2017,3:40 PM,Still,0.45,0
11/25/2017,3:40 PM,Still,0.48,0
11/25/2017,3:40 PM,Tilting,1,1
11/25/2017,3:40 PM,Still,0.46,0
11/25/2017,3:40 PM,Still,1,0
11/25/2017,3:40 PM,Still,0.7,0
11/25/2017,3:41 PM,Still,0.43,0
11/25/2017,3:41 PM,Still,0.5,0
11/25/2017,3:41 PM,Still,0.58,0
11/25/2017,3:41 PM,Still,0.62,0
11/25/2017,3:41 PM,Still,1,0
11/25/2017,3:41 PM,Still,0.59,0
11/25/2017,3:41 PM,Still,0.94,0
11/25/2017,3:41 PM,Still,1,0
11/25/2017,3:41 PM,Still,0.64,0
11/25/2017,3:41 PM,Still,0.49,0
11/25/2017,3:42 PM,Still,0.5,0
11/25/2017,3:42 PM,Still,0.88,0
11/25/2017,3:42 PM,Still,1,0
11/25/2017,3:42 PM,Still,0.73,0
11/25/2017,3:42 PM,Still,0.8,0
11/25/2017,3:42 PM,Still,0.73,0
11/25/2017,3:42 PM,Still,0.5,0
11/25/2017,3:43 PM,Still,0.51,0
11/25/2017,3:43 PM,Still,1,0
11/25/2017,3:43 PM,Still,1,0
11/25/2017,3:43 PM,Still,0.48,0
11/25/2017,3:43 PM,Still,0.58,0
11/25/2017,3:43 PM,Still,1,0
11/25/2017,3:43 PM,Still,1,0
11/25/2017,3:43 PM,Still,0.48,0
11/25/2017,3:44 PM,Still,0.43,0
11/25/2017,3:44 PM,Still,0.58,0
11/25/2017,3:44 PM,Still,0.7,0
11/25/2017,3:44 PM,Still,0.67,0
11/25/2017,3:44 PM,Still,0.88,0
11/25/2017,3:44 PM,Still,0.42,0
11/25/2017,3:44 PM,Still,0.53,0
11/25/2017,3:44 PM,Still,0.41,0
11/25/2017,3:44 PM,Still,0.59,0
11/25/2017,3:44 PM,Still,0.86,0
11/25/2017,3:44 PM,Still,0.54,0
11/25/2017,3:44 PM,Still,1,0
11/25/2017,3:44 PM,Still,1,0
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,1,0
11/25/2017,3:45 PM,Still,1,0
